BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;12.03.2001;Индекс МосБиржи;Индекс МосБиржи;168,22;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.03.2001;Индекс МосБиржи;Индекс МосБиржи;166,71;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.03.2001;Индекс МосБиржи;Индекс МосБиржи;164,43;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.03.2001;Индекс МосБиржи;Индекс МосБиржи;164,39;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.03.2001;Индекс МосБиржи;Индекс МосБиржи;166;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.03.2001;Индекс МосБиржи;Индекс МосБиржи;170,26;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.03.2001;Индекс МосБиржи;Индекс МосБиржи;171,29;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.03.2001;Индекс МосБиржи;Индекс МосБиржи;166,27;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.03.2001;Индекс МосБиржи;Индекс МосБиржи;163,97;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.03.2001;Индекс МосБиржи;Индекс МосБиржи;168,48;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.03.2001;Индекс МосБиржи;Индекс МосБиржи;169,17;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.03.2001;Индекс МосБиржи;Индекс МосБиржи;168,66;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.03.2001;Индекс МосБиржи;Индекс МосБиржи;169,93;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.03.2001;Индекс МосБиржи;Индекс МосБиржи;166,19;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.03.2001;Индекс МосБиржи;Индекс МосБиржи;166,67;;;;;;;2;;RUB;;3;
SNDX;IMOEX;02.04.2001;Индекс МосБиржи;Индекс МосБиржи;164,38;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.04.2001;Индекс МосБиржи;Индекс МосБиржи;160,36;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.04.2001;Индекс МосБиржи;Индекс МосБиржи;156,29;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.04.2001;Индекс МосБиржи;Индекс МосБиржи;163,91;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.04.2001;Индекс МосБиржи;Индекс МосБиржи;164,9;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.04.2001;Индекс МосБиржи;Индекс МосБиржи;163,76;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.04.2001;Индекс МосБиржи;Индекс МосБиржи;168,8;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.04.2001;Индекс МосБиржи;Индекс МосБиржи;171,13;;;;;;;2;;RUB;;3;
SNDX;IMOEX;12.04.2001;Индекс МосБиржи;Индекс МосБиржи;170,89;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.04.2001;Индекс МосБиржи;Индекс МосБиржи;171,15;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.04.2001;Индекс МосБиржи;Индекс МосБиржи;168,94;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.04.2001;Индекс МосБиржи;Индекс МосБиржи;165,27;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.04.2001;Индекс МосБиржи;Индекс МосБиржи;171,86;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.04.2001;Индекс МосБиржи;Индекс МосБиржи;175,01;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.04.2001;Индекс МосБиржи;Индекс МосБиржи;171,89;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.04.2001;Индекс МосБиржи;Индекс МосБиржи;167,18;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.04.2001;Индекс МосБиржи;Индекс МосБиржи;169,05;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.04.2001;Индекс МосБиржи;Индекс МосБиржи;168,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.04.2001;Индекс МосБиржи;Индекс МосБиржи;173,47;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.04.2001;Индекс МосБиржи;Индекс МосБиржи;177,31;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.04.2001;Индекс МосБиржи;Индекс МосБиржи;178,29;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.05.2001;Индекс МосБиржи;Индекс МосБиржи;182,37;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.05.2001;Индекс МосБиржи;Индекс МосБиржи;181,1;;;;;;;2;;RUB;;3;
SNDX;IMOEX;07.05.2001;Индекс МосБиржи;Индекс МосБиржи;184,81;;;;;;;2;;RUB;;3;
SNDX;IMOEX;08.05.2001;Индекс МосБиржи;Индекс МосБиржи;188,47;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.05.2001;Индекс МосБиржи;Индекс МосБиржи;190,71;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.05.2001;Индекс МосБиржи;Индекс МосБиржи;189,74;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.05.2001;Индекс МосБиржи;Индекс МосБиржи;187,61;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.05.2001;Индекс МосБиржи;Индекс МосБиржи;188,7;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.05.2001;Индекс МосБиржи;Индекс МосБиржи;188,88;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.05.2001;Индекс МосБиржи;Индекс МосБиржи;196,31;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.05.2001;Индекс МосБиржи;Индекс МосБиржи;198,25;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.05.2001;Индекс МосБиржи;Индекс МосБиржи;205,6;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.05.2001;Индекс МосБиржи;Индекс МосБиржи;206,4;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.05.2001;Индекс МосБиржи;Индекс МосБиржи;206,68;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.05.2001;Индекс МосБиржи;Индекс МосБиржи;206,02;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.05.2001;Индекс МосБиржи;Индекс МосБиржи;201,89;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.05.2001;Индекс МосБиржи;Индекс МосБиржи;199,9;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.05.2001;Индекс МосБиржи;Индекс МосБиржи;203,23;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.05.2001;Индекс МосБиржи;Индекс МосБиржи;203,6;;;;;;;2;;RUB;;3;
SNDX;IMOEX;31.05.2001;Индекс МосБиржи;Индекс МосБиржи;207,71;;;;;;;2;;RUB;;3;
SNDX;IMOEX;01.06.2001;Индекс МосБиржи;Индекс МосБиржи;210,96;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.06.2001;Индекс МосБиржи;Индекс МосБиржи;221,46;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.06.2001;Индекс МосБиржи;Индекс МосБиржи;218,01;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.06.2001;Индекс МосБиржи;Индекс МосБиржи;216,73;;;;;;;2;;RUB;;3;
SNDX;IMOEX;07.06.2001;Индекс МосБиржи;Индекс МосБиржи;212,32;;;;;;;2;;RUB;;3;
SNDX;IMOEX;08.06.2001;Индекс МосБиржи;Индекс МосБиржи;216,25;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.06.2001;Индекс МосБиржи;Индекс МосБиржи;215,75;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.06.2001;Индекс МосБиржи;Индекс МосБиржи;215,11;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.06.2001;Индекс МосБиржи;Индекс МосБиржи;213,16;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.06.2001;Индекс МосБиржи;Индекс МосБиржи;215,16;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.06.2001;Индекс МосБиржи;Индекс МосБиржи;218,92;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.06.2001;Индекс МосБиржи;Индекс МосБиржи;223,55;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.06.2001;Индекс МосБиржи;Индекс МосБиржи;223,42;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.06.2001;Индекс МосБиржи;Индекс МосБиржи;228,17;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.06.2001;Индекс МосБиржи;Индекс МосБиржи;231,04;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.06.2001;Индекс МосБиржи;Индекс МосБиржи;227,51;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.06.2001;Индекс МосБиржи;Индекс МосБиржи;223,65;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.06.2001;Индекс МосБиржи;Индекс МосБиржи;222,86;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.06.2001;Индекс МосБиржи;Индекс МосБиржи;222,58;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.06.2001;Индекс МосБиржи;Индекс МосБиржи;219,4;;;;;;;2;;RUB;;3;
SNDX;IMOEX;02.07.2001;Индекс МосБиржи;Индекс МосБиржи;217,9;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.07.2001;Индекс МосБиржи;Индекс МосБиржи;215,18;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.07.2001;Индекс МосБиржи;Индекс МосБиржи;216,55;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.07.2001;Индекс МосБиржи;Индекс МосБиржи;221,39;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.07.2001;Индекс МосБиржи;Индекс МосБиржи;218,2;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.07.2001;Индекс МосБиржи;Индекс МосБиржи;211,87;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.07.2001;Индекс МосБиржи;Индекс МосБиржи;213,2;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.07.2001;Индекс МосБиржи;Индекс МосБиржи;204,15;;;;;;;2;;RUB;;3;
SNDX;IMOEX;12.07.2001;Индекс МосБиржи;Индекс МосБиржи;204,51;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.07.2001;Индекс МосБиржи;Индекс МосБиржи;202,73;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.07.2001;Индекс МосБиржи;Индекс МосБиржи;206,4;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.07.2001;Индекс МосБиржи;Индекс МосБиржи;204,69;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.07.2001;Индекс МосБиржи;Индекс МосБиржи;200,36;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.07.2001;Индекс МосБиржи;Индекс МосБиржи;199,35;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.07.2001;Индекс МосБиржи;Индекс МосБиржи;202,26;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.07.2001;Индекс МосБиржи;Индекс МосБиржи;202,51;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.07.2001;Индекс МосБиржи;Индекс МосБиржи;201,05;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.07.2001;Индекс МосБиржи;Индекс МосБиржи;203,82;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.07.2001;Индекс МосБиржи;Индекс МосБиржи;208,33;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.07.2001;Индекс МосБиржи;Индекс МосБиржи;206,99;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.07.2001;Индекс МосБиржи;Индекс МосБиржи;201,58;;;;;;;2;;RUB;;3;
SNDX;IMOEX;31.07.2001;Индекс МосБиржи;Индекс МосБиржи;200,64;;;;;;;2;;RUB;;3;
SNDX;IMOEX;01.08.2001;Индекс МосБиржи;Индекс МосБиржи;198,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;02.08.2001;Индекс МосБиржи;Индекс МосБиржи;200,04;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.08.2001;Индекс МосБиржи;Индекс МосБиржи;200,87;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.08.2001;Индекс МосБиржи;Индекс МосБиржи;197,21;;;;;;;2;;RUB;;3;
SNDX;IMOEX;07.08.2001;Индекс МосБиржи;Индекс МосБиржи;188,92;;;;;;;2;;RUB;;3;
SNDX;IMOEX;08.08.2001;Индекс МосБиржи;Индекс МосБиржи;189,1;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.08.2001;Индекс МосБиржи;Индекс МосБиржи;189,81;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.08.2001;Индекс МосБиржи;Индекс МосБиржи;191,62;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.08.2001;Индекс МосБиржи;Индекс МосБиржи;190,92;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.08.2001;Индекс МосБиржи;Индекс МосБиржи;194,1;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.08.2001;Индекс МосБиржи;Индекс МосБиржи;191,43;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.08.2001;Индекс МосБиржи;Индекс МосБиржи;186,11;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.08.2001;Индекс МосБиржи;Индекс МосБиржи;187,13;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.08.2001;Индекс МосБиржи;Индекс МосБиржи;185,92;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.08.2001;Индекс МосБиржи;Индекс МосБиржи;186,62;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.08.2001;Индекс МосБиржи;Индекс МосБиржи;187,34;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.08.2001;Индекс МосБиржи;Индекс МосБиржи;187,63;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.08.2001;Индекс МосБиржи;Индекс МосБиржи;190,35;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.08.2001;Индекс МосБиржи;Индекс МосБиржи;193,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.08.2001;Индекс МосБиржи;Индекс МосБиржи;195,03;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.08.2001;Индекс МосБиржи;Индекс МосБиржи;196,03;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.08.2001;Индекс МосБиржи;Индекс МосБиржи;194,36;;;;;;;2;;RUB;;3;
SNDX;IMOEX;31.08.2001;Индекс МосБиржи;Индекс МосБиржи;193,72;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.09.2001;Индекс МосБиржи;Индекс МосБиржи;197,69;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.09.2001;Индекс МосБиржи;Индекс МосБиржи;199,74;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.09.2001;Индекс МосБиржи;Индекс МосБиржи;197,33;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.09.2001;Индекс МосБиржи;Индекс МосБиржи;198,12;;;;;;;2;;RUB;;3;
SNDX;IMOEX;07.09.2001;Индекс МосБиржи;Индекс МосБиржи;196,53;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.09.2001;Индекс МосБиржи;Индекс МосБиржи;195,25;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.09.2001;Индекс МосБиржи;Индекс МосБиржи;195,58;;;;;;;2;;RUB;;3;
SNDX;IMOEX;12.09.2001;Индекс МосБиржи;Индекс МосБиржи;185,02;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.09.2001;Индекс МосБиржи;Индекс МосБиржи;186,17;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.09.2001;Индекс МосБиржи;Индекс МосБиржи;182,54;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.09.2001;Индекс МосБиржи;Индекс МосБиржи;177,3;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.09.2001;Индекс МосБиржи;Индекс МосБиржи;180,16;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.09.2001;Индекс МосБиржи;Индекс МосБиржи;184,7;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.09.2001;Индекс МосБиржи;Индекс МосБиржи;182,66;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.09.2001;Индекс МосБиржи;Индекс МосБиржи;174,86;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.09.2001;Индекс МосБиржи;Индекс МосБиржи;175,33;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.09.2001;Индекс МосБиржи;Индекс МосБиржи;168,51;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.09.2001;Индекс МосБиржи;Индекс МосБиржи;167,48;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.09.2001;Индекс МосБиржи;Индекс МосБиржи;165,44;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.09.2001;Индекс МосБиржи;Индекс МосБиржи;167,33;;;;;;;2;;RUB;;3;
SNDX;IMOEX;01.10.2001;Индекс МосБиржи;Индекс МосБиржи;168,19;;;;;;;2;;RUB;;3;
SNDX;IMOEX;02.10.2001;Индекс МосБиржи;Индекс МосБиржи;164,86;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.10.2001;Индекс МосБиржи;Индекс МосБиржи;160,1;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.10.2001;Индекс МосБиржи;Индекс МосБиржи;160,96;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.10.2001;Индекс МосБиржи;Индекс МосБиржи;160,04;;;;;;;2;;RUB;;3;
SNDX;IMOEX;08.10.2001;Индекс МосБиржи;Индекс МосБиржи;158,34;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.10.2001;Индекс МосБиржи;Индекс МосБиржи;161,83;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.10.2001;Индекс МосБиржи;Индекс МосБиржи;166,56;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.10.2001;Индекс МосБиржи;Индекс МосБиржи;171,79;;;;;;;2;;RUB;;3;
SNDX;IMOEX;12.10.2001;Индекс МосБиржи;Индекс МосБиржи;173,69;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.10.2001;Индекс МосБиржи;Индекс МосБиржи;171,38;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.10.2001;Индекс МосБиржи;Индекс МосБиржи;174,01;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.10.2001;Индекс МосБиржи;Индекс МосБиржи;179,1;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.10.2001;Индекс МосБиржи;Индекс МосБиржи;174,3;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.10.2001;Индекс МосБиржи;Индекс МосБиржи;172,71;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.10.2001;Индекс МосБиржи;Индекс МосБиржи;177,04;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.10.2001;Индекс МосБиржи;Индекс МосБиржи;179,3;;;;;;;2;;RUB;;3;
SNDX;IMOEX;24.10.2001;Индекс МосБиржи;Индекс МосБиржи;181,8;;;;;;;2;;RUB;;3;
SNDX;IMOEX;25.10.2001;Индекс МосБиржи;Индекс МосБиржи;180,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.10.2001;Индекс МосБиржи;Индекс МосБиржи;180,96;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.10.2001;Индекс МосБиржи;Индекс МосБиржи;182,61;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.10.2001;Индекс МосБиржи;Индекс МосБиржи;186,09;;;;;;;2;;RUB;;3;
SNDX;IMOEX;31.10.2001;Индекс МосБиржи;Индекс МосБиржи;187,41;;;;;;;2;;RUB;;3;
SNDX;IMOEX;01.11.2001;Индекс МосБиржи;Индекс МосБиржи;188,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;02.11.2001;Индекс МосБиржи;Индекс МосБиржи;190,04;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.11.2001;Индекс МосБиржи;Индекс МосБиржи;192,67;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.11.2001;Индекс МосБиржи;Индекс МосБиржи;191,78;;;;;;;2;;RUB;;3;
SNDX;IMOEX;08.11.2001;Индекс МосБиржи;Индекс МосБиржи;197,35;;;;;;;2;;RUB;;3;
SNDX;IMOEX;09.11.2001;Индекс МосБиржи;Индекс МосБиржи;205,13;;;;;;;2;;RUB;;3;
SNDX;IMOEX;12.11.2001;Индекс МосБиржи;Индекс МосБиржи;209,7;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.11.2001;Индекс МосБиржи;Индекс МосБиржи;216,39;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.11.2001;Индекс МосБиржи;Индекс МосБиржи;220,87;;;;;;;2;;RUB;;3;
SNDX;IMOEX;15.11.2001;Индекс МосБиржи;Индекс МосБиржи;205,93;;;;;;;2;;RUB;;3;
SNDX;IMOEX;16.11.2001;Индекс МосБиржи;Индекс МосБиржи;201,58;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.11.2001;Индекс МосБиржи;Индекс МосБиржи;206,05;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.11.2001;Индекс МосБиржи;Индекс МосБиржи;210,53;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.11.2001;Индекс МосБиржи;Индекс МосБиржи;207,96;;;;;;;2;;RUB;;3;
SNDX;IMOEX;22.11.2001;Индекс МосБиржи;Индекс МосБиржи;213,49;;;;;;;2;;RUB;;3;
SNDX;IMOEX;23.11.2001;Индекс МосБиржи;Индекс МосБиржи;213,82;;;;;;;2;;RUB;;3;
SNDX;IMOEX;26.11.2001;Индекс МосБиржи;Индекс МосБиржи;216,39;;;;;;;2;;RUB;;3;
SNDX;IMOEX;27.11.2001;Индекс МосБиржи;Индекс МосБиржи;217,13;;;;;;;2;;RUB;;3;
SNDX;IMOEX;28.11.2001;Индекс МосБиржи;Индекс МосБиржи;214,7;;;;;;;2;;RUB;;3;
SNDX;IMOEX;29.11.2001;Индекс МосБиржи;Индекс МосБиржи;209,03;;;;;;;2;;RUB;;3;
SNDX;IMOEX;30.11.2001;Индекс МосБиржи;Индекс МосБиржи;213,32;;;;;;;2;;RUB;;3;
SNDX;IMOEX;03.12.2001;Индекс МосБиржи;Индекс МосБиржи;212,41;;;;;;;2;;RUB;;3;
SNDX;IMOEX;04.12.2001;Индекс МосБиржи;Индекс МосБиржи;218,76;;;;;;;2;;RUB;;3;
SNDX;IMOEX;05.12.2001;Индекс МосБиржи;Индекс МосБиржи;221,41;;;;;;;2;;RUB;;3;
SNDX;IMOEX;06.12.2001;Индекс МосБиржи;Индекс МосБиржи;225,32;;;;;;;2;;RUB;;3;
SNDX;IMOEX;07.12.2001;Индекс МосБиржи;Индекс МосБиржи;222,41;;;;;;;2;;RUB;;3;
SNDX;IMOEX;10.12.2001;Индекс МосБиржи;Индекс МосБиржи;226,3;;;;;;;2;;RUB;;3;
SNDX;IMOEX;11.12.2001;Индекс МосБиржи;Индекс МосБиржи;227,83;;;;;;;2;;RUB;;3;
SNDX;IMOEX;13.12.2001;Индекс МосБиржи;Индекс МосБиржи;221,88;;;;;;;2;;RUB;;3;
SNDX;IMOEX;14.12.2001;Индекс МосБиржи;Индекс МосБиржи;215,03;;;;;;;2;;RUB;;3;
SNDX;IMOEX;17.12.2001;Индекс МосБиржи;Индекс МосБиржи;220,51;;;;;;;2;;RUB;;3;
SNDX;IMOEX;18.12.2001;Индекс МосБиржи;Индекс МосБиржи;222,57;;;;;;;2;;RUB;;3;
SNDX;IMOEX;19.12.2001;Индекс МосБиржи;Индекс МосБиржи;225,85;;;;;;;2;;RUB;;3;
SNDX;IMOEX;20.12.2001;Индекс МосБиржи;Индекс МосБиржи;229,84;;;;;;;2;;RUB;;3;
SNDX;IMOEX;21.12.2001;Индекс МосБиржи;Индекс МосБиржи;228,05;;;;;;;2;;RUB;;3;
